timestep,date,Time,flow_cms,flow_ms,flow_mh,Etp_mm_day,Etp_mm_hour,avg_prec_mm,precip_m
1481,6/1/2017,4:00:00 PM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1482,6/1/2017,5:00:00 PM,0.188306852,2.16E-08,7.79E-05,0.004,0.000166667,0,0
1483,6/1/2017,6:00:00 PM,0.188306852,2.16E-08,7.79E-05,0.004,0.000166667,0,0
1484,6/1/2017,7:00:00 PM,0.181793984,2.09E-08,7.52E-05,0.004,0.000166667,0.075000003,7.50E-05
1485,6/1/2017,8:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1486,6/1/2017,9:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1487,6/1/2017,10:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1488,6/1/2017,11:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1489,6/2/2017,12:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1490,6/2/2017,1:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1491,6/2/2017,2:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1492,6/2/2017,3:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1493,6/2/2017,4:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1494,6/2/2017,5:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1495,6/2/2017,6:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1496,6/2/2017,7:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1497,6/2/2017,8:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1498,6/2/2017,9:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1499,6/2/2017,10:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1500,6/2/2017,11:00:00 AM,0.169334583,1.95E-08,7.01E-05,0.004,0.000166667,0,0
1501,6/2/2017,12:00:00 PM,0.169334583,1.95E-08,7.01E-05,0.004,0.000166667,0,0
1502,6/2/2017,1:00:00 PM,0.163104883,1.87E-08,6.75E-05,0.004,0.000166667,0,0
1503,6/2/2017,2:00:00 PM,0.169334583,1.95E-08,7.01E-05,0.004,0.000166667,0,0
1504,6/2/2017,3:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1505,6/2/2017,4:00:00 PM,0.181793984,2.09E-08,7.52E-05,0.004,0.000166667,0,0
1506,6/2/2017,5:00:00 PM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1507,6/2/2017,6:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1508,6/2/2017,7:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0.050000001,5.00E-05
1509,6/2/2017,8:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0.200000003,0.0002
1510,6/2/2017,9:00:00 PM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1511,6/2/2017,10:00:00 PM,0.188306852,2.16E-08,7.79E-05,0.004,0.000166667,0,0
1512,6/2/2017,11:00:00 PM,0.188306852,2.16E-08,7.79E-05,0.004,0.000166667,0,0
1513,6/3/2017,12:00:00 AM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1514,6/3/2017,1:00:00 AM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1515,6/3/2017,2:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1516,6/3/2017,3:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1517,6/3/2017,4:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1518,6/3/2017,5:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1519,6/3/2017,6:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1520,6/3/2017,7:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1521,6/3/2017,8:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1522,6/3/2017,9:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0.150000006,0.00015
1523,6/3/2017,10:00:00 AM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1524,6/3/2017,11:00:00 AM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0.050000001,5.00E-05
1525,6/3/2017,12:00:00 PM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1526,6/3/2017,1:00:00 PM,0.188306852,2.16E-08,7.79E-05,0.004,0.000166667,0.125,0.000125
1527,6/3/2017,2:00:00 PM,0.188306852,2.16E-08,7.79E-05,0.004,0.000166667,0,0
1528,6/3/2017,3:00:00 PM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1529,6/3/2017,4:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1530,6/3/2017,5:00:00 PM,0.215490999,2.48E-08,8.91E-05,0.004,0.000166667,0,0
1531,6/3/2017,6:00:00 PM,0.229932578,2.64E-08,9.51E-05,0.004,0.000166667,0,0
1532,6/3/2017,7:00:00 PM,0.229932578,2.64E-08,9.51E-05,0.004,0.000166667,0.200000003,0.0002
1533,6/3/2017,8:00:00 PM,0.222570204,2.56E-08,9.21E-05,0.004,0.000166667,0.125,0.000125
1534,6/3/2017,9:00:00 PM,0.215490999,2.48E-08,8.91E-05,0.004,0.000166667,0.125,0.000125
1535,6/3/2017,10:00:00 PM,0.208411795,2.39E-08,8.62E-05,0.004,0.000166667,0,0
1536,6/3/2017,11:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1537,6/4/2017,12:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1538,6/4/2017,1:00:00 AM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1539,6/4/2017,2:00:00 AM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1540,6/4/2017,3:00:00 AM,0.194819721,2.24E-08,8.06E-05,0.004,0.000166667,0,0
1541,6/4/2017,4:00:00 AM,0.188306852,2.16E-08,7.79E-05,0.004,0.000166667,0,0
1542,6/4/2017,5:00:00 AM,0.188306852,2.16E-08,7.79E-05,0.004,0.000166667,0,0
1543,6/4/2017,6:00:00 AM,0.188306852,2.16E-08,7.79E-05,0.004,0.000166667,0,0
1544,6/4/2017,7:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.004,0.000166667,0,0
1545,6/4/2017,8:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.004,0.000166667,0,0
1546,6/4/2017,9:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.004,0.000166667,0,0
1547,6/4/2017,10:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.004,0.000166667,0,0
1548,6/4/2017,11:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.004,0.000166667,0,0
1549,6/4/2017,12:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1550,6/4/2017,1:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.004,0.000166667,0,0
1551,6/4/2017,2:00:00 PM,0.169334583,1.95E-08,7.01E-05,0.004,0.000166667,0,0
1552,6/4/2017,3:00:00 PM,0.163104883,1.87E-08,6.75E-05,0.004,0.000166667,0,0
1553,6/4/2017,4:00:00 PM,0.163104883,1.87E-08,6.75E-05,0.004,0.000166667,0,0
1554,6/4/2017,5:00:00 PM,0.15715835,1.81E-08,6.50E-05,0.004,0.000166667,0.025,2.50E-05
1555,6/4/2017,6:00:00 PM,0.15715835,1.81E-08,6.50E-05,0.004,0.000166667,0.100000001,0.0001
1556,6/4/2017,7:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0.100000001,0.0001
1557,6/4/2017,8:00:00 PM,0.348296885,4.00E-08,1.44E-04,0.004,0.000166667,0.100000001,0.0001
1558,6/4/2017,9:00:00 PM,0.359623613,4.13E-08,1.49E-04,0.004,0.000166667,0.050000001,5.00E-05
1559,6/4/2017,10:00:00 PM,0.328475111,3.77E-08,1.36E-04,0.004,0.000166667,1.050000072,0.00105
1560,6/4/2017,11:00:00 PM,0.294494927,3.38E-08,1.22E-04,0.004,0.000166667,0.524999976,0.000525
1561,6/5/2017,12:00:00 AM,0.268726621,3.09E-08,1.11E-04,0.004,0.000166667,0.150000006,0.00015
1562,6/5/2017,1:00:00 AM,0.252586034,2.90E-08,1.04E-04,0.004,0.000166667,0,0
1563,6/5/2017,2:00:00 AM,0.244940492,2.81E-08,1.01E-04,0.004,0.000166667,0,0
1564,6/5/2017,3:00:00 AM,0.237294951,2.73E-08,9.82E-05,0.004,0.000166667,0.100000001,0.0001
1565,6/5/2017,4:00:00 AM,0.229932578,2.64E-08,9.51E-05,0.004,0.000166667,0,0
1566,6/5/2017,5:00:00 AM,0.222570204,2.56E-08,9.21E-05,0.004,0.000166667,0,0
1567,6/5/2017,6:00:00 AM,0.215490999,2.48E-08,8.91E-05,0.004,0.000166667,0,0
1568,6/5/2017,7:00:00 AM,0.215490999,2.48E-08,8.91E-05,0.004,0.000166667,0.150000006,0.00015
1569,6/5/2017,8:00:00 AM,0.208411795,2.39E-08,8.62E-05,0.004,0.000166667,0,0
1570,6/5/2017,9:00:00 AM,0.208411795,2.39E-08,8.62E-05,0.004,0.000166667,0,0
1571,6/5/2017,10:00:00 AM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0.100000001,0.0001
1572,6/5/2017,11:00:00 AM,0.208411795,2.39E-08,8.62E-05,0.004,0.000166667,0.100000001,0.0001
1573,6/5/2017,12:00:00 PM,0.208411795,2.39E-08,8.62E-05,0.004,0.000166667,0.125,0.000125
1574,6/5/2017,1:00:00 PM,0.208411795,2.39E-08,8.62E-05,0.004,0.000166667,0,0
1575,6/5/2017,2:00:00 PM,0.208411795,2.39E-08,8.62E-05,0.004,0.000166667,0,0
1576,6/5/2017,3:00:00 PM,0.208411795,2.39E-08,8.62E-05,0.004,0.000166667,0.075000003,7.50E-05
1577,6/5/2017,4:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0.050000001,5.00E-05
1578,6/5/2017,5:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1579,6/5/2017,6:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1580,6/5/2017,7:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1581,6/5/2017,8:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.004,0.000166667,0,0
1582,6/5/2017,9:00:00 PM,0.237294951,2.73E-08,9.82E-05,0.004,0.000166667,0.075000003,7.50E-05
1583,6/5/2017,10:00:00 PM,0.376613705,4.33E-08,1.56E-04,0.004,0.000166667,0,0
1584,6/5/2017,11:00:00 PM,0.455900801,5.24E-08,1.89E-04,0.004,0.000166667,0.174999997,0.000175
1585,6/6/2017,12:00:00 AM,0.436079027,5.01E-08,1.80E-04,0.004,0.000166667,0,0
1586,6/6/2017,1:00:00 AM,0.396435479,4.56E-08,1.64E-04,0.004,0.000166667,0.725000024,0.000725
1587,6/6/2017,2:00:00 AM,0.359623613,4.13E-08,1.49E-04,0.004,0.000166667,0.075000003,7.50E-05
1588,6/6/2017,3:00:00 AM,0.328475111,3.77E-08,1.36E-04,0.004,0.000166667,0,0
1589,6/6/2017,4:00:00 AM,0.311485019,3.58E-08,1.29E-04,0.004,0.000166667,0.150000006,0.00015
1590,6/6/2017,5:00:00 AM,0.319980065,3.68E-08,1.32E-04,0.004,0.000166667,0,0
1591,6/6/2017,6:00:00 AM,0.359623613,4.13E-08,1.49E-04,0.004,0.000166667,0,0
1592,6/6/2017,7:00:00 AM,0.424752299,4.88E-08,1.76E-04,0.004,0.000166667,0.275000006,0.000275
1593,6/6/2017,8:00:00 AM,0.49837603,5.73E-08,2.06E-04,0.004,0.000166667,0.675000012,0.000675
1594,6/6/2017,9:00:00 AM,0.543682942,6.25E-08,2.25E-04,0.004,0.000166667,0.700000048,0.0007
1595,6/6/2017,10:00:00 AM,0.566336398,6.51E-08,2.34E-04,0.004,0.000166667,1.225000024,0.001225
1596,6/6/2017,11:00:00 AM,0.566336398,6.51E-08,2.34E-04,0.004,0.000166667,1.25,0.00125
1597,6/6/2017,12:00:00 PM,0.566336398,6.51E-08,2.34E-04,0.004,0.000166667,1.125,0.001125
1598,6/6/2017,1:00:00 PM,0.577663126,6.64E-08,2.39E-04,0.004,0.000166667,0.800000072,0.0008
1599,6/6/2017,2:00:00 PM,0.622970038,7.16E-08,2.58E-04,0.004,0.000166667,0.650000036,0.00065
1600,6/6/2017,3:00:00 PM,0.659781904,7.58E-08,2.73E-04,0.004,0.000166667,0.975000024,0.000975
1601,6/6/2017,4:00:00 PM,0.673940314,7.74E-08,2.79E-04,0.004,0.000166667,0.824999988,0.000825
1602,6/6/2017,5:00:00 PM,0.659781904,7.58E-08,2.73E-04,0.004,0.000166667,1.100000024,0.0011
1603,6/6/2017,6:00:00 PM,0.648455176,7.45E-08,2.68E-04,0.004,0.000166667,1.274999976,0.001275
1604,6/6/2017,7:00:00 PM,0.659781904,7.58E-08,2.73E-04,0.004,0.000166667,0.949999988,0.00095
1605,6/6/2017,8:00:00 PM,0.659781904,7.58E-08,2.73E-04,0.004,0.000166667,0.975000024,0.000975
1606,6/6/2017,9:00:00 PM,0.622970038,7.16E-08,2.58E-04,0.004,0.000166667,0.875,0.000875
1607,6/6/2017,10:00:00 PM,0.566336398,6.51E-08,2.34E-04,0.004,0.000166667,0.875,0.000875
1608,6/6/2017,11:00:00 PM,0.521029486,5.99E-08,2.16E-04,0.004,0.000166667,0.875,0.000875
1609,6/7/2017,12:00:00 AM,0.475722574,5.47E-08,1.97E-04,0.004,0.000166667,0.150000006,0.00015
1610,6/7/2017,1:00:00 AM,0.444574073,5.11E-08,1.84E-04,0.004,0.000166667,0.175000012,0.000175
1611,6/7/2017,2:00:00 AM,0.416257253,4.78E-08,1.72E-04,0.004,0.000166667,0,0
1612,6/7/2017,3:00:00 AM,0.396435479,4.56E-08,1.64E-04,0.004,0.000166667,0,0
1613,6/7/2017,4:00:00 AM,0.387940433,4.46E-08,1.60E-04,0.004,0.000166667,0,0
1614,6/7/2017,5:00:00 AM,0.368118659,4.23E-08,1.52E-04,0.004,0.000166667,0,0
1615,6/7/2017,6:00:00 AM,0.348296885,4.00E-08,1.44E-04,0.004,0.000166667,0,0
1616,6/7/2017,7:00:00 AM,0.339801839,3.90E-08,1.41E-04,0.004,0.000166667,0,0
1617,6/7/2017,8:00:00 AM,0.328475111,3.77E-08,1.36E-04,0.004,0.000166667,0,0
1618,6/7/2017,9:00:00 AM,0.319980065,3.68E-08,1.32E-04,0.004,0.000166667,0,0
1619,6/7/2017,10:00:00 AM,0.311485019,3.58E-08,1.29E-04,0.004,0.000166667,0,0
1620,6/7/2017,11:00:00 AM,0.302989973,3.48E-08,1.25E-04,0.004,0.000166667,0,0
1621,6/7/2017,12:00:00 PM,0.294494927,3.38E-08,1.22E-04,0.004,0.000166667,0,0
1622,6/7/2017,1:00:00 PM,0.285999881,3.29E-08,1.18E-04,0.004,0.000166667,0,0
1623,6/7/2017,2:00:00 PM,0.268726621,3.09E-08,1.11E-04,0.005,0.000208333,0,0
1624,6/7/2017,3:00:00 PM,0.260514743,2.99E-08,1.08E-04,0.005,0.000208333,0,0
1625,6/7/2017,4:00:00 PM,0.244940492,2.81E-08,1.01E-04,0.005,0.000208333,0,0
1626,6/7/2017,5:00:00 PM,0.237294951,2.73E-08,9.82E-05,0.005,0.000208333,0,0
1627,6/7/2017,6:00:00 PM,0.229932578,2.64E-08,9.51E-05,0.005,0.000208333,0,0
1628,6/7/2017,7:00:00 PM,0.229932578,2.64E-08,9.51E-05,0.005,0.000208333,0,0
1629,6/7/2017,8:00:00 PM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1630,6/7/2017,9:00:00 PM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1631,6/7/2017,10:00:00 PM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1632,6/7/2017,11:00:00 PM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1633,6/8/2017,12:00:00 AM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1634,6/8/2017,1:00:00 AM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1635,6/8/2017,2:00:00 AM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1636,6/8/2017,3:00:00 AM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1637,6/8/2017,4:00:00 AM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1638,6/8/2017,5:00:00 AM,0.222570204,2.56E-08,9.21E-05,0.005,0.000208333,0,0
1639,6/8/2017,6:00:00 AM,0.215490999,2.48E-08,8.91E-05,0.005,0.000208333,0,0
1640,6/8/2017,7:00:00 AM,0.215490999,2.48E-08,8.91E-05,0.005,0.000208333,0,0
1641,6/8/2017,8:00:00 AM,0.215490999,2.48E-08,8.91E-05,0.005,0.000208333,0,0
1642,6/8/2017,9:00:00 AM,0.215490999,2.48E-08,8.91E-05,0.005,0.000208333,0,0
1643,6/8/2017,10:00:00 AM,0.215490999,2.48E-08,8.91E-05,0.005,0.000208333,0,0
1644,6/8/2017,11:00:00 AM,0.208411795,2.39E-08,8.62E-05,0.005,0.000208333,0,0
1645,6/8/2017,12:00:00 PM,0.208411795,2.39E-08,8.62E-05,0.005,0.000208333,0,0
1646,6/8/2017,1:00:00 PM,0.201615758,2.32E-08,8.34E-05,0.005,0.000208333,0,0
1647,6/8/2017,2:00:00 PM,0.194819721,2.24E-08,8.06E-05,0.005,0.000208333,0,0
1648,6/8/2017,3:00:00 PM,0.188306852,2.16E-08,7.79E-05,0.005,0.000208333,0,0
1649,6/8/2017,4:00:00 PM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1650,6/8/2017,5:00:00 PM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1651,6/8/2017,6:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0,0
1652,6/8/2017,7:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0,0
1653,6/8/2017,8:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0,0
1654,6/8/2017,9:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0,0
1655,6/8/2017,10:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0,0
1656,6/8/2017,11:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0,0
1657,6/9/2017,12:00:00 AM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0,0
1658,6/9/2017,1:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1659,6/9/2017,2:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1660,6/9/2017,3:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1661,6/9/2017,4:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1662,6/9/2017,5:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1663,6/9/2017,6:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1664,6/9/2017,7:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1665,6/9/2017,8:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1666,6/9/2017,9:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1667,6/9/2017,10:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0,0
1668,6/9/2017,11:00:00 AM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,0.050000001,5.00E-05
1669,6/9/2017,12:00:00 PM,0.181793984,2.09E-08,7.52E-05,0.005,0.000208333,2.099999905,0.0021
1670,6/9/2017,1:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0.524999976,0.000525
1671,6/9/2017,2:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0,0
1672,6/9/2017,3:00:00 PM,0.175564283,2.02E-08,7.26E-05,0.005,0.000208333,0,0
1673,6/9/2017,4:00:00 PM,0.169334583,1.95E-08,7.01E-05,0.005,0.000208333,0.400000006,0.0004
1674,6/9/2017,5:00:00 PM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0.075000003,7.50E-05
1675,6/9/2017,6:00:00 PM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1676,6/9/2017,7:00:00 PM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1677,6/9/2017,8:00:00 PM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1678,6/9/2017,9:00:00 PM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1679,6/9/2017,10:00:00 PM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1680,6/9/2017,11:00:00 PM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1681,6/10/2017,12:00:00 AM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1682,6/10/2017,1:00:00 AM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1683,6/10/2017,2:00:00 AM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1684,6/10/2017,3:00:00 AM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1685,6/10/2017,4:00:00 AM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1686,6/10/2017,5:00:00 AM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1687,6/10/2017,6:00:00 AM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1688,6/10/2017,7:00:00 AM,0.169334583,1.95E-08,7.01E-05,0.005,0.000208333,0,0
1689,6/10/2017,8:00:00 AM,0.169334583,1.95E-08,7.01E-05,0.005,0.000208333,0,0
1690,6/10/2017,9:00:00 AM,0.169334583,1.95E-08,7.01E-05,0.005,0.000208333,0,0
1691,6/10/2017,10:00:00 AM,0.169334583,1.95E-08,7.01E-05,0.005,0.000208333,0,0
1692,6/10/2017,11:00:00 AM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1693,6/10/2017,12:00:00 PM,0.163104883,1.87E-08,6.75E-05,0.005,0.000208333,0,0
1694,6/10/2017,1:00:00 PM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1695,6/10/2017,2:00:00 PM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1696,6/10/2017,3:00:00 PM,0.151211818,1.74E-08,6.26E-05,0.005,0.000208333,0,0
1697,6/10/2017,4:00:00 PM,0.151211818,1.74E-08,6.26E-05,0.005,0.000208333,0,0
1698,6/10/2017,5:00:00 PM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1699,6/10/2017,6:00:00 PM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1700,6/10/2017,7:00:00 PM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1701,6/10/2017,8:00:00 PM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1702,6/10/2017,9:00:00 PM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1703,6/10/2017,10:00:00 PM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1704,6/10/2017,11:00:00 PM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1705,6/11/2017,12:00:00 AM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1706,6/11/2017,1:00:00 AM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1707,6/11/2017,2:00:00 AM,0.151211818,1.74E-08,6.26E-05,0.005,0.000208333,0,0
1708,6/11/2017,3:00:00 AM,0.151211818,1.74E-08,6.26E-05,0.005,0.000208333,0,0
1709,6/11/2017,4:00:00 AM,0.151211818,1.74E-08,6.26E-05,0.005,0.000208333,0,0
1710,6/11/2017,5:00:00 AM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1711,6/11/2017,6:00:00 AM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1712,6/11/2017,7:00:00 AM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1713,6/11/2017,8:00:00 AM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1714,6/11/2017,9:00:00 AM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1715,6/11/2017,10:00:00 AM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1716,6/11/2017,11:00:00 AM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1717,6/11/2017,12:00:00 PM,0.15715835,1.81E-08,6.50E-05,0.005,0.000208333,0,0
1718,6/11/2017,1:00:00 PM,0.151211818,1.74E-08,6.26E-05,0.005,0.000208333,0,0
1719,6/11/2017,2:00:00 PM,0.145548454,1.67E-08,6.02E-05,0.005,0.000208333,0,0
1720,6/11/2017,3:00:00 PM,0.13988509,1.61E-08,5.79E-05,0.005,0.000208333,0,0
1721,6/11/2017,4:00:00 PM,0.134504895,1.55E-08,5.56E-05,0.005,0.000208333,0,0
1722,6/11/2017,5:00:00 PM,0.129124699,1.48E-08,5.34E-05,0.005,0.000208333,0,0
1723,6/11/2017,6:00:00 PM,0.129124699,1.48E-08,5.34E-05,0.005,0.000208333,0,0
1724,6/11/2017,7:00:00 PM,0.124027671,1.43E-08,5.13E-05,0.005,0.000208333,0,0
1725,6/11/2017,8:00:00 PM,0.124027671,1.43E-08,5.13E-05,0.005,0.000208333,0,0
1726,6/11/2017,9:00:00 PM,0.124027671,1.43E-08,5.13E-05,0.005,0.000208333,0,0
1727,6/11/2017,10:00:00 PM,0.124027671,1.43E-08,5.13E-05,0.005,0.000208333,0,0
1728,6/11/2017,11:00:00 PM,0.124027671,1.43E-08,5.13E-05,0.005,0.000208333,0,0
1729,6/12/2017,12:00:00 AM,0.124027671,1.43E-08,5.13E-05,0.005,0.000208333,0,0
1730,6/12/2017,1:00:00 AM,0.129124699,1.48E-08,5.34E-05,0.005,0.000208333,0,0
1731,6/12/2017,2:00:00 AM,0.129124699,1.48E-08,5.34E-05,0.005,0.000208333,0,0
1732,6/12/2017,3:00:00 AM,0.129124699,1.48E-08,5.34E-05,0.005,0.000208333,0,0
1733,6/12/2017,4:00:00 AM,0.129124699,1.48E-08,5.34E-05,0.005,0.000208333,0,0
1734,6/12/2017,5:00:00 AM,0.134504895,1.55E-08,5.56E-05,0.005,0.000208333,0,0
1735,6/12/2017,6:00:00 AM,0.134504895,1.55E-08,5.56E-05,0.005,0.000208333,0,0
