timestep,date,time,flow_cfs,flow_cms,flow_ms,Etp,avg_prec_mm,precip_m
3482,9/23/2014,1:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3483,9/23/2014,2:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3484,9/23/2014,3:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3485,9/23/2014,4:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3486,9/23/2014,5:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3487,9/23/2014,6:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3488,9/23/2014,7:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3489,9/23/2014,8:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3490,9/23/2014,9:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3491,9/23/2014,10:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3492,9/23/2014,11:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3493,9/23/2014,12:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3494,9/23/2014,1:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3495,9/23/2014,2:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3496,9/23/2014,3:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3497,9/23/2014,4:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3498,9/23/2014,5:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3499,9/23/2014,6:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3500,9/23/2014,7:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3501,9/23/2014,8:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3502,9/23/2014,9:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3503,9/23/2014,10:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3504,9/23/2014,11:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3505,9/24/2014,12:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3506,9/24/2014,1:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3507,9/24/2014,2:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3508,9/24/2014,3:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3509,9/24/2014,4:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3510,9/24/2014,5:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3511,9/24/2014,6:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3512,9/24/2014,7:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3513,9/24/2014,8:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3514,9/24/2014,9:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3515,9/24/2014,10:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3516,9/24/2014,11:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3517,9/24/2014,12:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3518,9/24/2014,1:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3519,9/24/2014,2:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3520,9/24/2014,3:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3521,9/24/2014,4:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3522,9/24/2014,5:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3523,9/24/2014,6:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3524,9/24/2014,7:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3525,9/24/2014,8:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3526,9/24/2014,9:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3527,9/24/2014,10:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3528,9/24/2014,11:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3529,9/25/2014,12:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3530,9/25/2014,1:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3531,9/25/2014,2:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3532,9/25/2014,3:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3533,9/25/2014,4:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3534,9/25/2014,5:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3535,9/25/2014,6:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3536,9/25/2014,7:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3537,9/25/2014,8:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3538,9/25/2014,9:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3539,9/25/2014,10:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3540,9/25/2014,11:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3541,9/25/2014,12:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3542,9/25/2014,1:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3543,9/25/2014,2:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3544,9/25/2014,3:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3545,9/25/2014,4:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3546,9/25/2014,5:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3547,9/25/2014,6:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3548,9/25/2014,7:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3549,9/25/2014,8:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3550,9/25/2014,9:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3551,9/25/2014,10:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3552,9/25/2014,11:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3553,9/26/2014,12:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3554,9/26/2014,1:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3555,9/26/2014,2:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3556,9/26/2014,3:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3557,9/26/2014,4:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3558,9/26/2014,5:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3559,9/26/2014,6:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3560,9/26/2014,7:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3561,9/26/2014,8:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3562,9/26/2014,9:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3563,9/26/2014,10:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3564,9/26/2014,11:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3565,9/26/2014,12:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3566,9/26/2014,1:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3567,9/26/2014,2:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3568,9/26/2014,3:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3569,9/26/2014,4:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3570,9/26/2014,5:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3571,9/26/2014,6:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3572,9/26/2014,7:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3573,9/26/2014,8:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3574,9/26/2014,9:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3575,9/26/2014,10:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3576,9/26/2014,11:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3577,9/27/2014,12:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3578,9/27/2014,1:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3579,9/27/2014,2:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3580,9/27/2014,3:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3581,9/27/2014,4:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3582,9/27/2014,5:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3583,9/27/2014,6:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3584,9/27/2014,7:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3585,9/27/2014,8:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3586,9/27/2014,9:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3587,9/27/2014,10:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3588,9/27/2014,11:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3589,9/27/2014,12:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3590,9/27/2014,1:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3591,9/27/2014,2:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3592,9/27/2014,3:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3593,9/27/2014,4:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3594,9/27/2014,5:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3595,9/27/2014,6:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3596,9/27/2014,7:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3597,9/27/2014,8:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3598,9/27/2014,9:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3599,9/27/2014,10:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3600,9/27/2014,11:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3601,9/28/2014,12:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3602,9/28/2014,1:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3603,9/28/2014,2:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3604,9/28/2014,3:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3605,9/28/2014,4:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3606,9/28/2014,5:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3607,9/28/2014,6:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3608,9/28/2014,7:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3609,9/28/2014,8:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3610,9/28/2014,9:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3611,9/28/2014,10:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3612,9/28/2014,11:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3613,9/28/2014,12:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3614,9/28/2014,1:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3615,9/28/2014,2:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3616,9/28/2014,3:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3617,9/28/2014,4:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3618,9/28/2014,5:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3619,9/28/2014,6:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3620,9/28/2014,7:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3621,9/28/2014,8:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3622,9/28/2014,9:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3623,9/28/2014,10:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3624,9/28/2014,11:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3625,9/29/2014,12:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3626,9/29/2014,1:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3627,9/29/2014,2:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3628,9/29/2014,3:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3629,9/29/2014,4:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3630,9/29/2014,5:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3631,9/29/2014,6:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3632,9/29/2014,7:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3633,9/29/2014,8:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3634,9/29/2014,9:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3635,9/29/2014,10:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3636,9/29/2014,11:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3637,9/29/2014,12:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3638,9/29/2014,1:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3639,9/29/2014,2:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3640,9/29/2014,3:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3641,9/29/2014,4:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3642,9/29/2014,5:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3643,9/29/2014,6:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3644,9/29/2014,7:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3645,9/29/2014,8:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3646,9/29/2014,9:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3647,9/29/2014,10:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3648,9/29/2014,11:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3649,9/30/2014,12:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3650,9/30/2014,1:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3651,9/30/2014,2:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3652,9/30/2014,3:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3653,9/30/2014,4:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3654,9/30/2014,5:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3655,9/30/2014,6:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3656,9/30/2014,7:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3657,9/30/2014,8:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3658,9/30/2014,9:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3659,9/30/2014,10:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3660,9/30/2014,11:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3661,9/30/2014,12:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3662,9/30/2014,1:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3663,9/30/2014,2:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3664,9/30/2014,3:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3665,9/30/2014,4:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3666,9/30/2014,5:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3667,9/30/2014,6:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3668,9/30/2014,7:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3669,9/30/2014,8:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3670,9/30/2014,9:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3671,9/30/2014,10:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3672,9/30/2014,11:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3673,10/1/2014,12:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3674,10/1/2014,1:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3675,10/1/2014,2:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3676,10/1/2014,3:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3677,10/1/2014,4:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3678,10/1/2014,5:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3679,10/1/2014,6:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3680,10/1/2014,7:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3681,10/1/2014,8:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3682,10/1/2014,9:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3683,10/1/2014,10:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3684,10/1/2014,11:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3685,10/1/2014,12:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3686,10/1/2014,1:00:00 PM,0.0576,0.001631049,2.13E-09,0.000166667,0,0
3687,10/1/2014,2:00:00 PM,0.0576,0.001631049,2.13E-09,0.000166667,0,0
3688,10/1/2014,3:00:00 PM,0.0576,0.001631049,2.13E-09,0.000166667,0,0
3689,10/1/2014,4:00:00 PM,0.0576,0.001631049,2.13E-09,0.000166667,0,0
3690,10/1/2014,5:00:00 PM,0.0576,0.001631049,2.13E-09,0.000166667,0,0
3691,10/1/2014,6:00:00 PM,0.0492,0.001393188,1.82E-09,0.000166667,0,0
3692,10/1/2014,7:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3693,10/1/2014,8:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3694,10/1/2014,9:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3695,10/1/2014,10:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3696,10/1/2014,11:00:00 PM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3697,10/2/2014,12:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3698,10/2/2014,1:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3699,10/2/2014,2:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3700,10/2/2014,3:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3701,10/2/2014,4:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3702,10/2/2014,5:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3703,10/2/2014,6:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3704,10/2/2014,7:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3705,10/2/2014,8:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3706,10/2/2014,9:00:00 AM,0.0245,0.000693762,9.05E-10,0.000166667,0,0
3707,10/2/2014,10:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3708,10/2/2014,11:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3709,10/2/2014,12:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3710,10/2/2014,1:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3711,10/2/2014,2:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3712,10/2/2014,3:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3713,10/2/2014,4:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3714,10/2/2014,5:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3715,10/2/2014,6:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3716,10/2/2014,7:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3717,10/2/2014,8:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3718,10/2/2014,9:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3719,10/2/2014,10:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3720,10/2/2014,11:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3721,10/3/2014,12:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3722,10/3/2014,1:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3723,10/3/2014,2:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3724,10/3/2014,3:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3725,10/3/2014,4:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3726,10/3/2014,5:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3727,10/3/2014,6:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3728,10/3/2014,7:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3729,10/3/2014,8:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3730,10/3/2014,9:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3731,10/3/2014,10:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3732,10/3/2014,11:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3733,10/3/2014,12:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3734,10/3/2014,1:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3735,10/3/2014,2:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3736,10/3/2014,3:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3737,10/3/2014,4:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3738,10/3/2014,5:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3739,10/3/2014,6:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3740,10/3/2014,7:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3741,10/3/2014,8:00:00 PM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3742,10/3/2014,9:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3743,10/3/2014,10:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3744,10/3/2014,11:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3745,10/4/2014,12:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3746,10/4/2014,1:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3747,10/4/2014,2:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3748,10/4/2014,3:00:00 AM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3749,10/4/2014,4:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3750,10/4/2014,5:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3751,10/4/2014,6:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3752,10/4/2014,7:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3753,10/4/2014,8:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3754,10/4/2014,9:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3755,10/4/2014,10:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3756,10/4/2014,11:00:00 AM,0.0354,0.001002415,1.31E-09,0.000166667,0,0
3757,10/4/2014,12:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3758,10/4/2014,1:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3759,10/4/2014,2:00:00 PM,0.0419,0.001186475,1.55E-09,0.000166667,0,0
3760,10/4/2014,3:00:00 PM,0.0576,0.001631049,2.13E-09,0.000166667,0,0
3761,10/4/2014,4:00:00 PM,0.0576,0.001631049,2.13E-09,0.000166667,0,0
3762,10/4/2014,5:00:00 PM,0.086,0.002435247,3.18E-09,0.000166667,0,0
3763,10/4/2014,6:00:00 PM,0.2322,0.006575166,8.58E-09,0.000166667,0,0
3764,10/4/2014,7:00:00 PM,0.499,0.014130093,1.84E-08,0.000166667,0.050000001,5.00E-05
3765,10/4/2014,8:00:00 PM,0.5932,0.016797538,2.19E-08,0.000166667,2.5,0.0025
3766,10/4/2014,9:00:00 PM,0.8113,0.022973436,3.00E-08,0.000166667,1.450000048,0.00145
3767,10/4/2014,10:00:00 PM,0.8113,0.022973436,3.00E-08,0.000166667,3.050000191,0.00305
3768,10/4/2014,11:00:00 PM,0.7341,0.020787377,2.71E-08,0.000166667,5.350000381,0.00535
3769,10/5/2014,12:00:00 AM,0.6972,0.019742487,2.58E-08,0.000166667,3.25,0.00325
3770,10/5/2014,1:00:00 AM,0.6268,0.017748983,2.32E-08,0.000166667,1.700000048,0.0017
3771,10/5/2014,2:00:00 AM,0.5932,0.016797538,2.19E-08,0.000166667,0,0
3772,10/5/2014,3:00:00 AM,0.5293,0.014988093,1.96E-08,0.000166667,0.100000001,0.0001
3773,10/5/2014,4:00:00 AM,0.499,0.014130093,1.84E-08,0.000166667,0,0
3774,10/5/2014,5:00:00 AM,0.4415,0.012501876,1.63E-08,0.000166667,0,0
3775,10/5/2014,6:00:00 AM,0.3629,0.010276174,1.34E-08,0.000166667,0.050000001,5.00E-05
3776,10/5/2014,7:00:00 AM,0.3155,0.008933957,1.17E-08,0.000166667,0,0
