,date,hour,day_month,P,Qse,Qgw,streamFlow,norm_streamFlow,storageRatio,areaRatio
2578,2014-08-16,09:00:00,16-Aug,0.0,0.0,74.13939753395712,74.13939753395712,9.704109624863498e-05,0.951065124033861,0.5387823067167311
2579,2014-08-16,10:00:00,16-Aug,0.0,0.0,74.13435481718523,74.13435481718523,9.703449583401208e-05,0.950957307745587,0.5385804817404741
2580,2014-08-16,11:00:00,16-Aug,0.0,0.0,74.12931221473981,74.12931221473981,9.702789556903117e-05,0.9508494987909408,0.5383786704922846
2581,2014-08-16,12:00:00,16-Aug,0.0,0.0,74.12426972662345,74.12426972662345,9.702129545369561e-05,0.9507416971697561,0.5381768729718509
2582,2014-08-16,13:00:00,16-Aug,0.0,0.0,74.11922735283875,74.11922735283875,9.701469548800883e-05,0.9506339028818666,0.5379602550269166
2583,2014-08-16,14:00:00,16-Aug,0.0,0.0,74.1141850933883,74.1141850933883,9.700809567197421e-05,0.9505261159271061,0.5376357595432555
2584,2014-08-16,15:00:00,16-Aug,0.0,0.0,74.1091429482747,74.1091429482747,9.700149600559515e-05,0.950418336305308,0.537311286135672
2585,2014-08-16,16:00:00,16-Aug,0.0,0.0,74.10410091750052,74.10410091750052,9.699489648887502e-05,0.9503105640163065,0.5369868348036669
2586,2014-08-16,17:00:00,16-Aug,0.0,0.0,74.09905900106837,74.09905900106837,9.698829712181724e-05,0.9502027990599349,0.5366624055467383
2587,2014-08-16,18:00:00,16-Aug,0.0,0.0,74.09401719898084,74.09401719898084,9.698169790442518e-05,0.9500950414360271,0.5363379983643863
2588,2014-08-16,19:00:00,16-Aug,0.0,0.0,74.08897551124053,74.08897551124053,9.697509883670226e-05,0.9499872911444167,0.5360136132561102
2589,2014-08-16,20:00:00,16-Aug,0.0,0.0,74.08393393785002,74.08393393785002,9.696849991865186e-05,0.9498795481849376,0.5356892502214093
2590,2014-08-16,21:00:00,16-Aug,0.0,0.0,74.07889247881192,74.07889247881192,9.696190115027739e-05,0.9497718125574233,0.535364909259783
2591,2014-08-16,22:00:00,16-Aug,0.0,0.0,74.07385113412882,74.07385113412882,9.695530253158222e-05,0.9496640842617075,0.5350405903707303
2592,2014-08-16,23:00:00,16-Aug,0.0,0.0,74.06880990380328,74.06880990380328,9.694870406256974e-05,0.9495563632976239,0.5347842672958187
2593,2014-08-17,00:00:00,17-Aug,0.0,0.0,74.06376878783796,74.06376878783796,9.69421057432434e-05,0.9494486496650064,0.5346077217482227
2594,2014-08-17,01:00:00,17-Aug,0.0,0.0,74.05872778623541,74.05872778623541,9.693550757360655e-05,0.9493409433636886,0.5344311882168244
2595,2014-08-17,02:00:00,17-Aug,0.0,0.0,74.05368689899824,74.05368689899824,9.692890955366262e-05,0.9492332443935038,0.5342546667013508
2596,2014-08-17,03:00:00,17-Aug,0.0,0.0,74.04864612612903,74.04864612612903,9.692231168341496e-05,0.9491255527542861,0.5340781572015301
2597,2014-08-17,04:00:00,17-Aug,0.0,0.0,74.0436054676304,74.0436054676304,9.691571396286702e-05,0.9490178684458689,0.5339016597170888
2598,2014-08-17,05:00:00,17-Aug,1.350000023841858,550.6661815573199,74.0385649235049,624.7047464808247,0.0008176763697392993,0.9496093389908578,0.5348757782820873
2599,2014-08-17,06:00:00,17-Aug,1.4500000476837158,592.535406666613,74.06624796813853,666.6016546347515,0.0008725152547575281,0.950250988578984,0.5368074813708582
2600,2014-08-17,07:00:00,17-Aug,0.20000000298023224,82.02418437572271,74.09627178221812,156.12045615794085,0.0002043461468035875,0.9502461593484997,0.5367929428445103
2601,2014-08-17,08:00:00,17-Aug,0.0,0.0,74.09604584506522,74.09604584506522,9.698435320034715e-05,0.9501383987742631,0.5364685267801155
2602,2014-08-17,09:00:00,17-Aug,0.10000000149011612,40.98619605674273,74.09100411131494,115.07720016805767,0.0001506246075498137,0.9500821490301827,0.5362991854349431
